filename,class
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (642).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (806).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (202).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (76).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (732).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (662).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1021).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (437).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (953).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (433).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (416).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1291).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (647).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (501).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (290).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (414).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (317).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (268).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (541).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (373).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (595).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (733).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (775).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (906).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (406).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (707).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (505).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (49).jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (48).jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (867).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (369).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (92).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (329).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (663).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (21).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (476).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (3).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (929).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (614).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (31).jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (82).jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (671).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (836).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (721).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1117).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (611).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (30).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (83).jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (486).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (714).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (71).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (935).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1148).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1066).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (19).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (15).png,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (191).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (377).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (9).jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1014).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (670).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (417).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1050).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (237).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (118).jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (997).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (67).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (826).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1261).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (572).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (581).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (218).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (499).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (724).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (793).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (434).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (740).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1115).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (7).jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (2).png,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (247).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (409).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (852).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (450).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1275).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (514).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (101).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (817).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (79).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (841).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (496).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1288).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1199).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (827).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (2).jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (12).png,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1126).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (992).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/200438.jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (239).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/197257.jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (930).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (531).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (635).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1013).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (627).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (22).jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1274).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (833).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (287).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (632).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (854).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1105).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (765).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (426).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1349).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1145).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1239).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (908).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (532).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1246).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1181).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (140).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1226).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (93).jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (110).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1252).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1249).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1075).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (519).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (973).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (107).jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/154409.jpg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (822).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (956).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (1245).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (275).jpeg,Hot Dog
/content/food-image-classification-dataset/Food Classification dataset/Hot Dog/Hot Dog - Train (695).jpeg,Hot Dog
